,Date,Price
469,05/22/2023,$321.18
470,05/19/2023,$318.34
471,05/18/2023,$318.52
472,05/17/2023,$314.00
473,05/16/2023,$311.74
474,05/15/2023,$309.46
475,05/12/2023,$308.97
476,05/11/2023,$310.11
477,05/10/2023,$312.31
478,05/09/2023,$307.00
479,05/08/2023,$308.65
480,05/05/2023,$310.65
481,05/04/2023,$305.41
482,05/03/2023,$304.40
483,05/02/2023,$305.41
484,05/01/2023,$305.56
485,04/28/2023,$307.26
486,04/27/2023,$304.83
487,04/26/2023,$295.37
488,04/25/2023,$275.42
489,04/24/2023,$281.77
490,04/21/2023,$285.76
491,04/20/2023,$286.11
492,04/19/2023,$288.45
493,04/18/2023,$288.37
494,04/17/2023,$288.80
495,04/14/2023,$286.14
496,04/13/2023,$289.84
497,04/12/2023,$283.49
498,04/11/2023,$282.83
499,04/10/2023,$289.39
500,04/06/2023,$291.60
501,04/05/2023,$284.34
502,04/04/2023,$287.18
503,04/03/2023,$287.23
504,03/31/2023,$288.30
505,03/30/2023,$284.05
506,03/29/2023,$280.51
507,03/28/2023,$275.23
508,03/27/2023,$276.38
509,03/24/2023,$280.57
510,03/23/2023,$277.66
511,03/22/2023,$272.29
512,03/21/2023,$273.78
513,03/20/2023,$272.23
514,03/17/2023,$279.43
515,03/16/2023,$276.20
516,03/15/2023,$265.44
517,03/14/2023,$260.79
518,03/13/2023,$253.92
519,03/10/2023,$248.59
520,03/09/2023,$252.32
521,03/08/2023,$253.70
522,03/07/2023,$254.15
523,03/06/2023,$256.87
524,03/03/2023,$255.29
525,03/02/2023,$251.11
526,03/01/2023,$246.27
527,02/28/2023,$249.42
528,02/27/2023,$250.16
529,02/24/2023,$249.22
530,02/23/2023,$254.77
531,02/22/2023,$251.51
532,02/21/2023,$252.67
533,02/17/2023,$258.06
534,02/16/2023,$262.15
535,02/15/2023,$269.32
536,02/14/2023,$272.17
537,02/13/2023,$271.32
538,02/10/2023,$263.10
539,02/09/2023,$263.62
540,02/08/2023,$266.73
541,02/07/2023,$267.56
542,02/06/2023,$256.77
543,02/03/2023,$258.35
544,02/02/2023,$264.60
545,02/01/2023,$252.75
546,01/31/2023,$247.81
547,01/30/2023,$242.71
548,01/27/2023,$248.16
549,01/26/2023,$248.00
550,01/25/2023,$240.61
551,01/24/2023,$242.04
552,01/23/2023,$242.58
553,01/20/2023,$240.22
554,01/19/2023,$231.93
555,01/18/2023,$235.81
556,01/17/2023,$240.35
557,01/13/2023,$239.23
558,01/12/2023,$238.51
559,01/11/2023,$235.77
560,01/10/2023,$228.85
561,01/09/2023,$227.12
562,01/06/2023,$224.93
563,01/05/2023,$222.31
564,01/04/2023,$229.10
565,01/03/2023,$239.58
566,12/30/2022,$239.82
567,12/29/2022,$241.01
568,12/28/2022,$234.53
569,12/27/2022,$236.96
570,12/23/2022,$238.73
571,12/22/2022,$238.19
572,12/21/2022,$244.43
573,12/20/2022,$241.80
574,12/19/2022,$240.45
575,12/16/2022,$244.69
576,12/15/2022,$249.01
577,12/14/2022,$257.22
578,12/13/2022,$256.92
579,12/12/2022,$252.51
580,12/09/2022,$245.42
581,12/08/2022,$247.40
582,12/07/2022,$244.37
583,12/06/2022,$245.12
584,12/05/2022,$250.20
585,12/02/2022,$255.02
586,12/01/2022,$254.69
587,11/30/2022,$255.14
588,11/29/2022,$240.33
589,11/28/2022,$241.76
590,11/25/2022,$247.49
591,11/23/2022,$247.58
592,11/22/2022,$245.03
593,11/21/2022,$242.05
594,11/18/2022,$241.22
595,11/17/2022,$241.68
596,11/16/2022,$241.73
597,11/15/2022,$241.97
598,11/14/2022,$241.55
599,11/11/2022,$247.11
600,11/10/2022,$242.98
601,11/09/2022,$224.51
602,11/08/2022,$228.87
603,11/07/2022,$227.87
604,11/04/2022,$221.39
605,11/03/2022,$214.25
606,11/02/2022,$220.10
607,11/01/2022,$228.17
608,10/31/2022,$232.13
609,10/28/2022,$235.87
610,10/27/2022,$226.75
611,10/26/2022,$231.32
612,10/25/2022,$250.66
613,10/24/2022,$247.25
614,10/21/2022,$242.12
615,10/20/2022,$236.15
616,10/19/2022,$236.48
617,10/18/2022,$238.50
618,10/17/2022,$237.53
619,10/14/2022,$228.56
620,10/13/2022,$234.24
621,10/12/2022,$225.75
622,10/11/2022,$225.41
623,10/10/2022,$229.25
624,10/07/2022,$234.24
625,10/06/2022,$246.79
626,10/05/2022,$249.20
627,10/04/2022,$248.88
628,10/03/2022,$240.74
629,09/30/2022,$232.90
630,09/29/2022,$237.50
631,09/28/2022,$241.07
632,09/27/2022,$236.41
633,09/26/2022,$237.45
634,09/23/2022,$237.92
635,09/22/2022,$240.98
636,09/21/2022,$238.95
637,09/20/2022,$242.45
638,09/19/2022,$244.52
639,09/16/2022,$244.74
640,09/15/2022,$245.38
641,09/14/2022,$252.22
642,09/13/2022,$251.99
643,09/12/2022,$266.65
644,09/09/2022,$264.46
645,09/08/2022,$258.52
646,09/07/2022,$258.09
647,09/06/2022,$253.25
648,09/02/2022,$256.06
649,09/01/2022,$260.40
650,08/31/2022,$261.47
651,08/30/2022,$262.97
652,08/29/2022,$265.23
653,08/26/2022,$268.09
654,08/25/2022,$278.85
655,08/24/2022,$275.79
656,08/23/2022,$276.44
657,08/22/2022,$277.75
658,08/19/2022,$286.15
659,08/18/2022,$290.17
660,08/17/2022,$291.32
661,08/16/2022,$292.71
662,08/15/2022,$293.47
663,08/12/2022,$291.91
664,08/11/2022,$287.02
665,08/10/2022,$289.16
666,08/09/2022,$282.30
667,08/08/2022,$280.32
668,08/05/2022,$282.91
669,08/04/2022,$283.65
670,08/03/2022,$282.47
671,08/02/2022,$274.82
