,Date,Price
398,09/01/2023,$189.46
399,08/31/2023,$187.87
400,08/30/2023,$187.65
401,08/29/2023,$184.12
402,08/28/2023,$180.19
403,08/25/2023,$178.61
404,08/24/2023,$176.38
405,08/23/2023,$181.12
406,08/22/2023,$177.23
407,08/21/2023,$175.84
408,08/18/2023,$174.49
409,08/17/2023,$174.00
410,08/16/2023,$176.57
411,08/15/2023,$177.45
412,08/14/2023,$179.46
413,08/11/2023,$177.79
414,08/10/2023,$177.97
415,08/09/2023,$178.19
416,08/08/2023,$179.80
417,08/07/2023,$178.85
418,08/04/2023,$181.99
419,08/03/2023,$191.17
420,08/02/2023,$192.58
421,08/01/2023,$195.605
422,07/31/2023,$196.45
423,07/28/2023,$195.83
424,07/27/2023,$193.22
425,07/26/2023,$194.50
426,07/25/2023,$193.62
427,07/24/2023,$192.75
428,07/21/2023,$191.94
429,07/20/2023,$193.13
430,07/19/2023,$195.10
431,07/18/2023,$193.73
432,07/17/2023,$193.99
433,07/14/2023,$190.69
434,07/13/2023,$190.54
435,07/12/2023,$189.77
436,07/11/2023,$188.08
437,07/10/2023,$188.61
438,07/07/2023,$190.68
439,07/06/2023,$191.81
440,07/05/2023,$191.33
441,07/03/2023,$192.46
442,06/30/2023,$193.97
443,06/29/2023,$189.59
444,06/28/2023,$189.25
445,06/27/2023,$188.06
446,06/26/2023,$185.27
447,06/23/2023,$186.68
448,06/22/2023,$187.00
449,06/21/2023,$183.96
450,06/20/2023,$185.01
451,06/16/2023,$184.92
452,06/15/2023,$186.01
453,06/14/2023,$183.95
454,06/13/2023,$183.31
455,06/12/2023,$183.79
456,06/09/2023,$180.96
457,06/08/2023,$180.57
458,06/07/2023,$177.82
459,06/06/2023,$179.21
460,06/05/2023,$179.58
461,06/02/2023,$180.95
462,06/01/2023,$180.09
463,05/31/2023,$177.25
464,05/30/2023,$177.30
465,05/26/2023,$175.43
466,05/25/2023,$172.99
467,05/24/2023,$171.84
468,05/23/2023,$171.56
469,05/22/2023,$174.20
470,05/19/2023,$175.16
471,05/18/2023,$175.05
472,05/17/2023,$172.69
473,05/16/2023,$172.07
474,05/15/2023,$172.07
475,05/12/2023,$172.57
476,05/11/2023,$173.75
477,05/10/2023,$173.555
478,05/09/2023,$171.77
479,05/08/2023,$173.50
480,05/05/2023,$173.57
481,05/04/2023,$165.79
482,05/03/2023,$167.45
483,05/02/2023,$168.54
484,05/01/2023,$169.59
485,04/28/2023,$169.68
486,04/27/2023,$168.41
487,04/26/2023,$163.76
488,04/25/2023,$163.77
489,04/24/2023,$165.33
490,04/21/2023,$165.02
491,04/20/2023,$166.65
492,04/19/2023,$167.63
493,04/18/2023,$166.47
494,04/17/2023,$165.23
495,04/14/2023,$165.21
496,04/13/2023,$165.56
497,04/12/2023,$160.10
498,04/11/2023,$160.80
499,04/10/2023,$162.03
500,04/06/2023,$164.66
501,04/05/2023,$163.76
502,04/04/2023,$165.63
503,04/03/2023,$166.17
504,03/31/2023,$164.90
505,03/30/2023,$162.36
506,03/29/2023,$160.77
507,03/28/2023,$157.65
508,03/27/2023,$158.28
509,03/24/2023,$160.25
510,03/23/2023,$158.93
511,03/22/2023,$157.83
512,03/21/2023,$159.28
513,03/20/2023,$157.40
514,03/17/2023,$155.00
515,03/16/2023,$155.85
516,03/15/2023,$152.99
517,03/14/2023,$152.59
518,03/13/2023,$150.47
519,03/10/2023,$148.50
520,03/09/2023,$150.59
521,03/08/2023,$152.87
522,03/07/2023,$151.60
523,03/06/2023,$153.83
524,03/03/2023,$151.03
525,03/02/2023,$145.91
526,03/01/2023,$145.31
527,02/28/2023,$147.41
528,02/27/2023,$147.92
529,02/24/2023,$146.71
530,02/23/2023,$149.40
531,02/22/2023,$148.91
532,02/21/2023,$148.48
533,02/17/2023,$152.55
534,02/16/2023,$153.71
535,02/15/2023,$155.33
536,02/14/2023,$153.20
537,02/13/2023,$153.85
538,02/10/2023,$151.01
539,02/09/2023,$150.87
540,02/08/2023,$151.92
541,02/07/2023,$154.65
542,02/06/2023,$151.73
543,02/03/2023,$154.50
544,02/02/2023,$150.82
545,02/01/2023,$145.43
546,01/31/2023,$144.29
547,01/30/2023,$143.00
548,01/27/2023,$145.93
549,01/26/2023,$143.96
550,01/25/2023,$141.86
551,01/24/2023,$142.53
552,01/23/2023,$141.11
553,01/20/2023,$137.87
