,Date,Price
720,05/20/2022,$221.30
721,05/19/2022,$236.4733
722,05/18/2022,$236.6033
723,05/17/2022,$253.87
724,05/16/2022,$241.4566
725,05/13/2022,$256.53
726,05/12/2022,$242.6666
727,05/11/2022,$244.6666
728,05/10/2022,$266.68
729,05/09/2022,$262.37
730,05/06/2022,$288.55
731,05/05/2022,$291.0933
732,05/04/2022,$317.54
733,05/03/2022,$303.0833
734,05/02/2022,$300.98
735,04/29/2022,$290.2533
736,04/28/2022,$292.5033
737,04/27/2022,$293.8366
738,04/26/2022,$292.14
739,04/25/2022,$332.6733
740,04/22/2022,$335.0166
741,04/21/2022,$336.26
742,04/20/2022,$325.7333
743,04/19/2022,$342.7166
744,04/18/2022,$334.7633
745,04/14/2022,$328.3333
746,04/13/2022,$340.79
747,04/12/2022,$328.9833
748,04/11/2022,$325.31
749,04/08/2022,$341.83
750,04/07/2022,$352.42
751,04/06/2022,$348.5866
752,04/05/2022,$363.7533
753,04/04/2022,$381.8166
754,04/01/2022,$361.53
755,03/31/2022,$359.20
756,03/30/2022,$364.6633
757,03/29/2022,$366.5233
758,03/28/2022,$363.9466
759,03/25/2022,$336.88
760,03/24/2022,$337.9733
761,03/23/2022,$333.0366
762,03/22/2022,$331.3266
763,03/21/2022,$307.0533
764,03/18/2022,$301.7966
765,03/17/2022,$290.5333
766,03/16/2022,$280.0766
767,03/15/2022,$267.2966
768,03/14/2022,$255.4566
769,03/11/2022,$265.1166
770,03/10/2022,$279.4333
771,03/09/2022,$286.3233
772,03/08/2022,$274.80
773,03/07/2022,$268.1933
774,03/04/2022,$279.43
775,03/03/2022,$279.7633
776,03/02/2022,$293.2966
777,03/01/2022,$288.1233
778,02/28/2022,$290.1433
779,02/25/2022,$269.9566
780,02/24/2022,$266.9233
781,02/23/2022,$254.68
782,02/22/2022,$273.8433
783,02/18/2022,$285.66
784,02/17/2022,$292.1166
785,02/16/2022,$307.7966
786,02/15/2022,$307.4766
787,02/14/2022,$291.92
788,02/11/2022,$286.6666
789,02/10/2022,$301.5166
790,02/09/2022,$310.6666
791,02/08/2022,$307.3333
792,02/07/2022,$302.4466
793,02/04/2022,$307.7733
794,02/03/2022,$297.0466
795,02/02/2022,$301.8866
796,02/01/2022,$310.4166
797,01/31/2022,$312.24
798,01/28/2022,$282.1166
799,01/27/2022,$276.3666
800,01/26/2022,$312.47
801,01/25/2022,$306.1333
802,01/24/2022,$310.00
803,01/21/2022,$314.6333
804,01/20/2022,$332.09
805,01/19/2022,$331.8833
806,01/18/2022,$343.5033
807,01/14/2022,$349.87
808,01/13/2022,$343.8533
809,01/12/2022,$368.74
810,01/11/2022,$354.80
811,01/10/2022,$352.7066
812,01/07/2022,$342.32
813,01/06/2022,$354.90
814,01/05/2022,$362.7066
815,01/04/2022,$383.1966
816,01/03/2022,$399.9266
817,12/31/2021,$352.26
818,12/30/2021,$356.78
819,12/29/2021,$362.0633
820,12/28/2021,$362.8233
821,12/27/2021,$364.6466
822,12/23/2021,$355.6666
823,12/22/2021,$336.29
824,12/21/2021,$312.8433
825,12/20/2021,$299.98
826,12/17/2021,$310.8566
827,12/16/2021,$308.9733
828,12/15/2021,$325.33
829,12/14/2021,$319.5033
830,12/13/2021,$322.1366
831,12/10/2021,$339.01
832,12/09/2021,$334.60
833,12/08/2021,$356.32
834,12/07/2021,$350.5833
835,12/06/2021,$336.3366
836,12/03/2021,$338.3233
837,12/02/2021,$361.5333
838,12/01/2021,$365.00
839,11/30/2021,$381.5866
840,11/29/2021,$378.9966
841,11/26/2021,$360.64
842,11/24/2021,$372.00
843,11/23/2021,$369.6766
844,11/22/2021,$385.6233
845,11/19/2021,$379.02
846,11/18/2021,$365.46
847,11/17/2021,$363.0033
