,Date,Price
483,05/02/2023,$317.55
484,05/01/2023,$324.12
485,04/28/2023,$329.93
486,04/27/2023,$325.85
487,04/26/2023,$321.15
488,04/25/2023,$322.55
489,04/24/2023,$329.02
490,04/21/2023,$327.98
491,04/20/2023,$325.35
492,04/19/2023,$323.12
493,04/18/2023,$333.70
494,04/17/2023,$332.72
495,04/14/2023,$338.63
496,04/13/2023,$346.19
497,04/12/2023,$331.03
498,04/11/2023,$338.21
499,04/10/2023,$338.99
500,04/06/2023,$339.33
501,04/05/2023,$342.35
502,04/04/2023,$346.75
503,04/03/2023,$348.28
504,03/31/2023,$345.48
505,03/30/2023,$338.43
506,03/29/2023,$332.03
507,03/28/2023,$323.52
508,03/27/2023,$327.66
509,03/24/2023,$328.39
510,03/23/2023,$320.37
511,03/22/2023,$293.90
512,03/21/2023,$305.79
513,03/20/2023,$305.13
514,03/17/2023,$303.50
515,03/16/2023,$310.06
516,03/15/2023,$303.79
517,03/14/2023,$294.94
518,03/13/2023,$293.51
519,03/10/2023,$292.76
520,03/09/2023,$297.78
521,03/08/2023,$311.79
522,03/07/2023,$308.47
523,03/06/2023,$312.03
524,03/03/2023,$315.18
525,03/02/2023,$311.88
526,03/01/2023,$313.48
527,02/28/2023,$322.13
528,02/27/2023,$323.03
529,02/24/2023,$317.15
530,02/23/2023,$323.65
531,02/22/2023,$334.88
532,02/21/2023,$337.50
533,02/17/2023,$347.96
534,02/16/2023,$350.71
535,02/15/2023,$361.42
536,02/14/2023,$359.96
537,02/13/2023,$358.57
538,02/10/2023,$347.36
539,02/09/2023,$362.50
540,02/08/2023,$366.83
541,02/07/2023,$362.95
542,02/06/2023,$361.48
543,02/03/2023,$365.90
544,02/02/2023,$366.89
545,02/01/2023,$361.99
546,01/31/2023,$353.86
547,01/30/2023,$353.11
548,01/27/2023,$360.77
549,01/26/2023,$364.87
550,01/25/2023,$367.96
551,01/24/2023,$363.83
552,01/23/2023,$357.42
553,01/20/2023,$342.50
554,01/19/2023,$315.78
555,01/18/2023,$326.33
556,01/17/2023,$326.22
557,01/13/2023,$332.82
558,01/12/2023,$330.13
559,01/11/2023,$327.26
560,01/10/2023,$327.54
561,01/09/2023,$315.17
562,01/06/2023,$315.55
563,01/05/2023,$309.70
564,01/04/2023,$309.41
565,01/03/2023,$294.95
566,12/30/2022,$294.88
567,12/29/2022,$291.12
568,12/28/2022,$276.88
569,12/27/2022,$284.17
570,12/23/2022,$294.965
571,12/22/2022,$297.75
572,12/21/2022,$297.96
573,12/20/2022,$288.19
574,12/19/2022,$288.30
575,12/16/2022,$290.71
576,12/15/2022,$290.41
577,12/14/2022,$317.83
578,12/13/2022,$320.34
579,12/12/2022,$315.18
580,12/09/2022,$320.01
581,12/08/2022,$310.26
582,12/07/2022,$308.42
583,12/06/2022,$305.56
584,12/05/2022,$312.59
585,12/02/2022,$320.41
586,12/01/2022,$316.95
587,11/30/2022,$305.53
588,11/29/2022,$280.96
589,11/28/2022,$281.17
590,11/25/2022,$285.54
591,11/23/2022,$291.50
592,11/22/2022,$286.69
593,11/21/2022,$285.05
594,11/18/2022,$287.98
595,11/17/2022,$295.28
596,11/16/2022,$306.02
597,11/15/2022,$310.20
598,11/14/2022,$299.27
599,11/11/2022,$290.13
600,11/10/2022,$274.97
601,11/09/2022,$254.66
602,11/08/2022,$263.46
603,11/07/2022,$258.60
604,11/04/2022,$260.79
605,11/03/2022,$269.06
606,11/02/2022,$273.00
607,11/01/2022,$286.75
608,10/31/2022,$291.88
609,10/28/2022,$295.72
610,10/27/2022,$296.94
611,10/26/2022,$298.62
612,10/25/2022,$291.02
613,10/24/2022,$282.45
614,10/21/2022,$289.57
615,10/20/2022,$268.16
616,10/19/2022,$272.38
617,10/18/2022,$240.86
618,10/17/2022,$245.10
619,10/14/2022,$230.00
620,10/13/2022,$232.51
621,10/12/2022,$220.87
622,10/11/2022,$214.29
623,10/10/2022,$229.98
624,10/07/2022,$224.75
625,10/06/2022,$240.02
626,10/05/2022,$236.73
627,10/04/2022,$240.74
628,10/03/2022,$239.04
629,09/30/2022,$235.44
630,09/29/2022,$239.71
631,09/28/2022,$245.20
632,09/27/2022,$224.36
633,09/26/2022,$224.07
634,09/23/2022,$226.41
635,09/22/2022,$237.05
636,09/21/2022,$236.87
637,09/20/2022,$242.85
638,09/19/2022,$243.63
639,09/16/2022,$240.13
640,09/15/2022,$235.38
641,09/14/2022,$224.12
642,09/13/2022,$218.13
643,09/12/2022,$236.53
644,09/09/2022,$233.57
645,09/08/2022,$227.44
646,09/07/2022,$228.96
647,09/06/2022,$218.39
648,09/02/2022,$226.11
649,09/01/2022,$230.04
650,08/31/2022,$223.56
651,08/30/2022,$220.65
652,08/29/2022,$224.57
653,08/26/2022,$223.28
654,08/25/2022,$233.98
655,08/24/2022,$229.61
656,08/23/2022,$224.55
657,08/22/2022,$226.54
658,08/19/2022,$241.16
659,08/18/2022,$245.17
660,08/17/2022,$241.15
661,08/16/2022,$245.69
662,08/15/2022,$249.11
663,08/12/2022,$249.30
664,08/11/2022,$242.70
665,08/10/2022,$244.11
666,08/09/2022,$229.94
667,08/08/2022,$233.49
668,08/05/2022,$226.78
669,08/04/2022,$229.91
670,08/03/2022,$226.73
671,08/02/2022,$221.42
672,08/01/2022,$226.21
673,07/29/2022,$224.90
674,07/28/2022,$226.02
675,07/27/2022,$226.75
676,07/26/2022,$213.91
677,07/25/2022,$218.51
678,07/22/2022,$220.44
679,07/21/2022,$223.88
680,07/20/2022,$216.44
681,07/19/2022,$201.63
682,07/18/2022,$190.92
683,07/15/2022,$189.11
684,07/14/2022,$174.78
685,07/13/2022,$176.56
686,07/12/2022,$174.45
687,07/11/2022,$177.34
688,07/08/2022,$186.975
689,07/07/2022,$189.27
690,07/06/2022,$184.06
691,07/05/2022,$185.88
692,07/01/2022,$179.95
693,06/30/2022,$174.87
694,06/29/2022,$178.36
695,06/28/2022,$179.60
696,06/27/2022,$189.14
697,06/24/2022,$190.85
698,06/23/2022,$181.71
699,06/22/2022,$178.89
700,06/21/2022,$170.91
701,06/17/2022,$175.51
702,06/16/2022,$173.35
703,06/15/2022,$180.11
704,06/14/2022,$167.54
705,06/13/2022,$169.69
706,06/10/2022,$182.94
707,06/09/2022,$192.77
708,06/08/2022,$202.83
709,06/07/2022,$198.61
710,06/06/2022,$197.14
711,06/03/2022,$198.98
712,06/02/2022,$205.09
713,06/01/2022,$192.91
714,05/31/2022,$197.44
715,05/27/2022,$195.19
716,05/26/2022,$191.40
717,05/25/2022,$187.83
718,05/24/2022,$180.34
719,05/23/2022,$187.44
720,05/20/2022,$186.35
721,05/19/2022,$183.48
722,05/18/2022,$177.19
723,05/17/2022,$190.56
724,05/16/2022,$186.51
725,05/13/2022,$187.64
726,05/12/2022,$174.31
727,05/11/2022,$166.37
728,05/10/2022,$177.66
729,05/09/2022,$173.10
730,05/06/2022,$180.97
731,05/05/2022,$188.32
732,05/04/2022,$204.01
733,05/03/2022,$199.87
734,05/02/2022,$199.46
735,04/29/2022,$190.36
736,04/28/2022,$199.52
737,04/27/2022,$188.54
738,04/26/2022,$198.40
739,04/25/2022,$209.91
740,04/22/2022,$215.52
741,04/21/2022,$218.22
742,04/20/2022,$226.19
743,04/19/2022,$348.61
744,04/18/2022,$337.86
745,04/14/2022,$341.13
746,04/13/2022,$350.43
747,04/12/2022,$344.10
748,04/11/2022,$348.00
749,04/08/2022,$355.88
750,04/07/2022,$362.15
751,04/06/2022,$368.35
752,04/05/2022,$380.15
753,04/04/2022,$391.50
754,04/01/2022,$373.47
755,03/31/2022,$374.59
756,03/30/2022,$381.47
757,03/29/2022,$391.82
758,03/28/2022,$378.51
759,03/25/2022,$373.85
760,03/24/2022,$375.71
761,03/23/2022,$374.49
762,03/22/2022,$382.92
763,03/21/2022,$374.59
764,03/18/2022,$380.60
765,03/17/2022,$371.40
766,03/16/2022,$357.53
767,03/15/2022,$343.75
768,03/14/2022,$331.01
769,03/11/2022,$340.32
